idx,fold,true,pred,prob,top1,top3,top5,top5_with_delta
999,3,xylan,xylan,1.0,GH10,GH10;1.B.14.6.1;AraC,GH10;1.B.14.6.1;AraC;HTH;null,GH10:+0.7029;1.B.14.6.1:+0.2295;AraC:+0.1996;HTH:+0.1894;null:+0.0762
1005,3,xylan,xylan,1.0,11,11;2.A.2.3.2;CBM91,11;2.A.2.3.2;CBM91;AraC;GH43,11:+0.3528;2.A.2.3.2:+0.2477;CBM91:+0.2305;AraC:+0.1746;GH43:+0.1567
1006,3,xylan,xylan,0.6176470588235294,GH95,GH95;AraC;GH3,GH95;AraC;GH3;HTH;SBP,GH95:+0.2474;AraC:+0.1517;GH3:+0.1472;HTH:+0.1312;SBP:+0.0888
1008,3,xylan,xylan,0.4436860068259385,GH10,GH10;GH67;GH43,GH10;GH67;GH43;GH3;CBM6,GH10:+0.1546;GH67:+0.1246;GH43:+0.0243;GH3:+0.0208;CBM6:+0.0060
1009,3,xylan,xylan,0.7614560864174466,GH67,GH67;GH10;2.A.2,GH67;GH10;2.A.2;1;GH43,GH67:+0.1348;GH10:+0.1166;2.A.2:+0.0885;1:+0.0851;GH43:+0.0258
1019,3,xylan,xylan,0.44794188861985473,GH67,GH67;HTH;8.A.59,GH67;HTH;8.A.59;null;3.A.1,GH67:+0.2905;HTH:+0.0556;8.A.59:+0.0255;null:+0.0052;3.A.1:+0.0041
1021,3,xylan,xylan,0.48245614035087725,GH67,GH67;2.A.2.3.6;1.B.14.6.1,GH67;2.A.2.3.6;1.B.14.6.1;GerE;null,GH67:+0.3386;2.A.2.3.6:+0.0578;1.B.14.6.1:+0.0514;GerE:+0.0468;null:+0.0308
1,4,alginate,alginate,0.9618473895582329,PL17,PL17;PL6;2.A.1.14.25,PL17;PL6;2.A.1.14.25;1;PfkB,PL17:+0.1215;PL6:+0.0946;2.A.1.14.25:+0.0423;1:+0.0339;PfkB:+0.0264
3,4,alginate,alginate,0.9274193548387096,PL17,PL17;PL6;1,PL17;PL6;1;2;1.B.14,PL17:+0.2906;PL6:+0.2054;1:+0.1042;2:+0.1035;1.B.14:+0.0285
13,4,alginate,alginate,0.6634920634920635,PL6,PL6;GntR;PL7,PL6;GntR;PL7;1;2.A.1.14.25,PL6:+0.0970;GntR:+0.0638;PL7:+0.0635;1:+0.0516;2.A.1.14.25:+0.0485
17,4,alginate,alginate,0.8474945533769062,PL17,PL17;GntR;PL6,PL17;GntR;PL6;2;null,PL17:+0.3102;GntR:+0.0879;PL6:+0.0675;2:+0.0641;null:+0.0265
23,4,alginate,alginate,0.9939271255060729,PL17,PL17;2;PL6,PL17;2;PL6;binding;1,PL17:+0.0765;2:+0.0307;PL6:+0.0292;binding:+0.0285;1:+0.0240
31,4,alginate,alginate,0.9618473895582329,PL17,PL17;PL6;2.A.1.14.25,PL17;PL6;2.A.1.14.25;1;PfkB,PL17:+0.1215;PL6:+0.0946;2.A.1.14.25:+0.0423;1:+0.0339;PfkB:+0.0264
37,4,alginate,alginate,1.0,PL17,PL17;PL6;1,PL17;PL6;1;GntR;2,PL17:+0.2364;PL6:+0.1707;1:+0.1087;GntR:+0.0974;2:+0.0587
41,4,alginate,alginate,0.8862745098039215,1,1;PL15;PL5,1;PL15;PL5;PL7;3.A.1,1:+0.1534;PL15:+0.1522;PL5:+0.1083;PL7:+0.1036;3.A.1:+0.0914
44,4,alginate,alginate,0.9858585858585859,PL6,PL6;1.B.14.12.2;1,PL6;1.B.14.12.2;1;LacI;null,PL6:+0.1880;1.B.14.12.2:+0.1310;1:+0.1221;LacI:+0.0609;null:+0.0461
49,4,alpha-glucan,alpha-glucan,1.0,GH31,GH31;GH66;8.A.46.1.5,GH31;GH66;8.A.46.1.5;1.B.14.6.1;null,GH31:+0.2321;GH66:+0.2081;8.A.46.1.5:+0.1872;1.B.14.6.1:+0.0367;null:+0.0201
54,4,alpha-glucan,alpha-glucan,0.8019230769230768,GH97,GH97;GH66;8.A.46,GH97;GH66;8.A.46;GH31,GH97:+0.2989;GH66:+0.0963;8.A.46:+0.0090;GH31:+0.0069
56,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;18;2.A.1.2.93,GH13;18;2.A.1.2.93,GH13:+0.1733;18:+0.0932;2.A.1.2.93:+0.0276
57,4,alpha-glucan,alpha-glucan,1.0,2.A.1.5.3,2.A.1.5.3;GH32,2.A.1.5.3;GH32,2.A.1.5.3:+0.4165;GH32:+0.3026
80,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GH97;null,GH13;GH97;null;8.A.46.1.1;1.B.14.6.1,GH13:+0.1700;GH97:+0.1180;null:+0.0450;8.A.46.1.1:+0.0259;1.B.14.6.1:+0.0240
85,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH13;3.A.1.1.45,LacI;GH13;3.A.1.1.45;30,LacI:+0.1633;GH13:+0.1287;3.A.1.1.45:+0.0574;30:+0.0338
95,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH13;3.A.1.1.45,LacI;GH13;3.A.1.1.45;GH77;9.B.28.1.3,LacI:+0.1050;GH13:+0.0317;3.A.1.1.45:+0.0303;GH77:+0.0160;9.B.28.1.3:+0.0040
113,4,alpha-glucan,alpha-glucan,0.8574181117533719,GH97,GH97;GH66;null,GH97;GH66;null;GH65;8.A.46,GH97:+0.2585;GH66:+0.0745;null:+0.0263;GH65:+0.0238;8.A.46:+0.0231
117,4,alpha-glucan,alpha-glucan,0.8935742971887549,GH13,GH13;GH97;null,GH13;GH97;null,GH13:+0.2232;GH97:+0.2070;null:+0.0104
119,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GH97;1.B.14.6.1,GH13;GH97;1.B.14.6.1;TPR;2,GH13:+0.2784;GH97:+0.2699;1.B.14.6.1:+0.0758;TPR:+0.0398;2:+0.0256
120,4,alpha-glucan,host glycan,0.43917851500789895,FecR,FecR;GerE;null,FecR;GerE;null,FecR:+0.2255;GerE:+0.1096;null:+0.0180
123,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH31;8.A.46.1.5,GH97;GH31;8.A.46.1.5;1.B.14.6.1;null,GH97:+0.2081;GH31:+0.1604;8.A.46.1.5:+0.1178;1.B.14.6.1:+0.0572;null:+0.0181
126,4,alpha-glucan,alpha-glucan,0.9763313609467456,LacI,LacI;GH77;GT35,LacI;GH77;GT35;3.A.1.1.26,LacI:+0.1695;GH77:+0.1504;GT35:+0.1257;3.A.1.1.26:+0.0102
129,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT5;GT35,GH13;GT5;GT35;CBM48;null,GH13:+0.1359;GT5:+0.1235;GT35:+0.0684;CBM48:+0.0488;null:+0.0159
133,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI;10,GH13;LacI;10;8.A.46.1.1;null,GH13:+0.2218;LacI:+0.2000;10:+0.1964;8.A.46.1.1:+0.0973;null:+0.0638
134,4,alpha-glucan,alpha-glucan,1.0,GH32,GH32,GH32,GH32:+0.2182
138,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH32;3.A.1.1.10,LacI;GH32;3.A.1.1.10;null,LacI:+0.4417;GH32:+0.1810;3.A.1.1.10:+0.1235;null:+0.0295
142,4,alpha-glucan,alpha-glucan,0.6087028510657267,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;8.A.9;LacI,GH97:+0.1334;GH13:+0.1167;1.B.14:+0.0497;8.A.9:+0.0366;LacI:+0.0028
143,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH13;31,LacI;GH13;31,LacI:+0.2230;GH13:+0.2043;31:+0.0685
148,4,alpha-glucan,alpha-glucan,0.9763313609467456,LacI,LacI;GH77;GT35,LacI;GH77;GT35;3.A.1.1.26,LacI:+0.1695;GH77:+0.1504;GT35:+0.1257;3.A.1.1.26:+0.0102
151,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;20;CBM34,GH13;20;CBM34;3.A.1.1.26;null,GH13:+0.1700;20:+0.0771;CBM34:+0.0510;3.A.1.1.26:+0.0226;null:+0.0139
153,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;null,GH97;GH13;null;46;1.B.14.6.1,GH97:+0.1525;GH13:+0.1440;null:+0.0577;46:+0.0524;1.B.14.6.1:+0.0220
163,4,alpha-glucan,alpha-glucan,0.9858515095320793,PfkB,PfkB;LacI;MarR,PfkB;LacI;MarR;4.A.1.2.12;GH32,PfkB:+0.3715;LacI:+0.2676;MarR:+0.1624;4.A.1.2.12:+0.1561;GH32:+0.1503
164,4,alpha-glucan,alpha-glucan,1.0,PfkB,PfkB;LacI;GH32,PfkB;LacI;GH32;4.A.1.2.12,PfkB:+0.3314;LacI:+0.2916;GH32:+0.1571;4.A.1.2.12:+0.0826
171,4,alpha-glucan,alpha-glucan,0.9822834645669292,GH13,GH13;GT5;9,GH13;GT5;9;CBM48;null,GH13:+0.1133;GT5:+0.0655;9:+0.0286;CBM48:+0.0261;null:+0.0213
172,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT5;CBM48,GH13;GT5;CBM48;9;redox,GH13:+0.0974;GT5:+0.0726;CBM48:+0.0301;9:+0.0257;redox:+0.0218
176,4,alpha-mannan,host glycan,0.35184496228903855,8.A.46.2.2,8.A.46.2.2;GH92;GH125,8.A.46.2.2;GH92;GH125,8.A.46.2.2:+0.1785;GH92:+0.0480;GH125:+0.0313
183,4,alpha-mannan,alpha-mannan,0.9311740890688258,GH76,GH76;GH125;GH92,GH76;GH125;GH92;GH97;GH67,GH76:+0.2355;GH125:+0.2295;GH92:+0.1802;GH97:+0.1545;GH67:+0.1456
189,4,alpha-mannan,alpha-mannan,1.0,GH92,GH92;null;1.B.14.6.1,GH92;null;1.B.14.6.1;9.B.14.1.10,GH92:+0.1840;null:+0.1392;1.B.14.6.1:+0.0326;9.B.14.1.10:+0.0142
195,4,alpha-mannan,alpha-mannan,0.9819277108433735,GH99,GH99;GH92;null,GH99;GH92;null;1.B.14.6.2;9.B.14.1.10,GH99:+0.2704;GH92:+0.2231;null:+0.0993;1.B.14.6.2:+0.0145;9.B.14.1.10:+0.0003
198,4,arabinogalactan,arabinogalactan,0.6603773584905661,GH142,GH142;18;GH143,GH142;18;GH143;CBM67;GH43,GH142:+0.1885;18:+0.1838;GH143:+0.1697;CBM67:+0.1001;GH43:+0.0996
203,4,arabinogalactan,arabinogalactan,0.7064092651718791,GH43,GH43;34;26,GH43;34;26;22;27,GH43:+0.1029;34:+0.0963;26:+0.0723;22:+0.0690;27:+0.0583
209,4,arabinogalactan,arabinogalactan,0.996,1.B.14.6.1,1.B.14.6.1;CBM32;GH16,1.B.14.6.1;CBM32;GH16;AraC;3,1.B.14.6.1:+0.2178;CBM32:+0.2064;GH16:+0.1979;AraC:+0.1819;3:+0.1603
223,4,arabinogalactan,arabinogalactan,1.0,17,17;GH154;GH105,17;GH154;GH105;GH43;24,17:+0.2050;GH154:+0.1838;GH105:+0.1830;GH43:+0.1695;24:+0.1644
229,4,arabinogalactan,arabinogalactan,0.3129021642288213,GH51,GH51;null;1,GH51;null;1,GH51:+0.2975;null:+0.0599;1:+0.0428
230,4,arabinogalactan,arabinogalactan,1.0,GH51,GH51;3.A.1.1.34;1,GH51;3.A.1.1.34;1;null,GH51:+0.2987;3.A.1.1.34:+0.2556;1:+0.1625;null:+0.0752
231,4,arabinogalactan,arabinogalactan,0.6142034548944336,24,24;null;AraC,24;null;AraC;GH43;HTH,24:+0.2389;null:+0.1048;AraC:+0.0971;GH43:+0.0857;HTH:+0.0790
239,4,beta-glucan,beta-glucan,0.931726907630522,GH5,GH5;GH31;4,GH5;GH31;4;GH3;AraC,GH5:+0.1775;GH31:+0.1625;4:+0.1432;GH3:+0.1070;AraC:+0.1047
253,4,beta-glucan,beta-glucan,0.7486338797814207,GH9,GH9;CBM3;17,GH9;CBM3;17;1,GH9:+0.0845;CBM3:+0.0520;17:+0.0307;1:+0.0071
259,4,beta-glucan,xylan,0.4424211975593199,CE1,CE1;GH10;GH43,CE1;GH10;GH43;8;10,CE1:+0.0319;GH10:+0.0317;GH43:+0.0228;8:+0.0091;10:+0.0061
260,4,beta-glucan,beta-glucan,0.4154929577464788,GH1,GH1;4.A.3.2.7,GH1;4.A.3.2.7,GH1:+0.3371;4.A.3.2.7:+0.0411
262,4,beta-glucan,beta-glucan,1.0,GH1,GH1,GH1,GH1:+0.3946
263,4,beta-glucan,beta-glucan,0.7716186252771617,GH16,GH16;GH3;8.A.46,GH16;GH3;8.A.46;1.B.14;null,GH16:+0.3652;GH3:+0.2109;8.A.46:+0.1706;1.B.14:+0.0522;null:+0.0139
267,4,beta-glucan,beta-glucan,1.0,GH1,GH1;LacI;3,GH1;LacI;3;GH3;GH16,GH1:+0.1562;LacI:+0.1136;3:+0.1068;GH3:+0.0985;GH16:+0.0585
273,4,beta-glucan,beta-glucan,0.8424124513618677,GH31,GH31;GH5;4,GH31;GH5;4;GH3;GH2,GH31:+0.1442;GH5:+0.1273;4:+0.1198;GH3:+0.0939;GH2:+0.0545
287,4,beta-glucan,beta-glucan,0.71875,GH3,GH3;GH157;HTH,GH3;GH157;HTH;AraC;null,GH3:+0.2729;GH157:+0.1520;HTH:+0.1206;AraC:+0.1136;null:+0.0564
288,4,beta-glucan,beta-glucan,1.0,GH3,GH3;GH31;GH5,GH3;GH31;GH5;4;AraC,GH3:+0.1265;GH31:+0.1200;GH5:+0.1149;4:+0.1081;AraC:+0.0914
295,4,beta-glucan,beta-glucan,1.0,3,3;GH30;GH3,3;GH30;GH3;7;1.B.14.6.1,3:+0.3237;GH30:+0.2091;GH3:+0.1408;7:+0.1174;1.B.14.6.1:+0.0658
297,4,beta-glucan,beta-glucan,0.945233265720081,GH9,GH9;CBM4;CBM3,GH9;CBM4;CBM3;GH8,GH9:+0.0978;CBM4:+0.0209;CBM3:+0.0180;GH8:+0.0016
298,4,beta-glucan,beta-glucan,0.9138276553106213,GH9,GH9;GH5;17,GH9;GH5;17;CBM3;PL11,GH9:+0.1414;GH5:+0.1059;17:+0.0922;CBM3:+0.0666;PL11:+0.0564
299,4,beta-glucan,beta-glucan,0.7495256166982922,GH5,GH5;4;CBM4,GH5;4;CBM4;null,GH5:+0.1778;4:+0.1215;CBM4:+0.0794;null:+0.0307
303,4,beta-glucan,beta-glucan,0.9205298013245032,GH8,GH8;4.D.3.1.6;GT2,GH8;4.D.3.1.6;GT2,GH8:+0.2045;4.D.3.1.6:+0.1063;GT2:+0.0773
305,4,beta-glucan,beta-glucan,0.9122486288848263,GH5,GH5;4;GH31,GH5;4;GH31;GH3;GH2,GH5:+0.2126;4:+0.1948;GH31:+0.1901;GH3:+0.1541;GH2:+0.1302
308,4,beta-glucan,beta-glucan,0.4154929577464788,GH1,GH1;4.A.3.2.7,GH1;4.A.3.2.7,GH1:+0.3371;4.A.3.2.7:+0.0411
311,4,beta-glucan,beta-glucan,0.45614035087719296,GT2,GT2;null,GT2;null,GT2:+0.2869;null:+0.0093
318,4,beta-glucan,beta-glucan,0.31527093596059114,CBM4,CBM4;GH16,CBM4;GH16,CBM4:+0.1741;GH16:+0.0263
326,4,beta-glucan,host glycan,0.4642201834862385,GH2,GH2;GH88;null,GH2;GH88;null,GH2:+0.0823;GH88:+0.0180;null:+0.0089
327,4,beta-glucan,beta-glucan,0.9763779527559054,GH5,GH5;4;AraC,GH5;4;AraC;HTH;GH36,GH5:+0.2589;4:+0.2242;AraC:+0.1299;HTH:+0.0776;GH36:+0.0686
332,4,beta-glucan,beta-glucan,0.9920477137176938,GH73,GH73;null;9.B.154.1.2,GH73;null;9.B.154.1.2;Peptidase;M23,GH73:+0.1821;null:+0.0569;9.B.154.1.2:+0.0259;Peptidase:+0.0157;M23:+0.0118
337,4,beta-glucan,beta-glucan,0.5659824046920819,GH16,GH16;null,GH16;null,GH16:+0.3037;null:+0.0386
344,4,beta-glucan,beta-glucan,1.0,GH4,GH4;11;4.A.3.2.2,GH4;11;4.A.3.2.2;HTH;Mga,GH4:+0.3066;11:+0.3034;4.A.3.2.2:+0.2899;HTH:+0.1911;Mga:+0.1727
354,4,beta-glucan,beta-glucan,0.43216080402010043,GT2,GT2,GT2,GT2:+0.2920
360,4,beta-mannan,beta-mannan,0.8558267445508645,AraC,AraC;2.A.38.1.1;C,AraC;2.A.38.1.1;C;TrkA;2.A.1.14.25,AraC:+0.1856;2.A.38.1.1:+0.1833;C:+0.1821;TrkA:+0.1735;2.A.1.14.25:+0.1705
363,4,beta-mannan,beta-mannan,0.4734513274336283,TrkA,TrkA;C;AraC,TrkA;C;AraC;GH29;HTH,TrkA:+0.1188;C:+0.1096;AraC:+0.0818;GH29:+0.0396;HTH:+0.0390
365,4,beta-mannan,beta-mannan,1.0,GH42,GH42;3.A.1.1.48,GH42;3.A.1.1.48,GH42:+0.6009;3.A.1.1.48:+0.1601
366,4,beta-mannan,galactan,0.9751534365092999,LacI,LacI;GH42;3.A.1,LacI;GH42;3.A.1,LacI:+0.5148;GH42:+0.3700;3.A.1:+0.1455
367,4,beta-mannan,beta-mannan,0.4888864242953205,LacI,LacI;3.A.1.1.39;GH2,LacI;3.A.1.1.39;GH2;SBP;bac,LacI:+0.2134;3.A.1.1.39:+0.1067;GH2:+0.0955;SBP:+0.0694;bac:+0.0620
370,4,beta-mannan,beta-mannan,0.7486033519553073,GH26,GH26;GntR;GH1,GH26;GntR;GH1;4.A.3.2.8;4.A.3.2.6,GH26:+0.2125;GntR:+0.1772;GH1:+0.1433;4.A.3.2.8:+0.1305;4.A.3.2.6:+0.1138
390,4,beta-mannan,beta-mannan,0.5708185560582624,GH130,GH130;GH26;GH27,GH130;GH26;GH27;HTH;AraC,GH130:+0.1228;GH26:+0.1122;GH27:+0.0680;HTH:+0.0534;AraC:+0.0304
392,4,beta-mannan,beta-mannan,1.0,GH3,GH3;CBM27;CBM23,GH3;CBM27;CBM23,GH3:+0.2951;CBM27:+0.0579;CBM23:+0.0469
400,4,beta-mannan,alpha-glucan,0.6544789762340035,LacI,LacI;GH13;GH65,LacI;GH13;GH65;8.A.46;1.B.14,LacI:+0.2089;GH13:+0.1552;GH65:+0.0873;8.A.46:+0.0287;1.B.14:+0.0135
401,4,beta-mannan,beta-mannan,0.9719992253884072,GH26,GH26;GH130;AraC,GH26;GH130;AraC;1;2.A.2.3.6,GH26:+0.2150;GH130:+0.2062;AraC:+0.0940;1:+0.0937;2.A.2.3.6:+0.0918
403,4,beta-mannan,beta-mannan,0.993963614698021,GH26,GH26;GH130;AraC,GH26;GH130;AraC;1;2.A.2.3.6,GH26:+0.2089;GH130:+0.2075;AraC:+0.1022;1:+0.1014;2.A.2.3.6:+0.0997
404,4,beta-mannan,beta-mannan,1.0,GH130,GH130;GH26;1,GH130;GH26;1;2.A.2.3.6;AraC,GH130:+0.2046;GH26:+0.1960;1:+0.1006;2.A.2.3.6:+0.1005;AraC:+0.1002
409,4,beta-mannan,beta-mannan,1.0,GH130,GH130;GH26;2.A.2.3.6,GH130;GH26;2.A.2.3.6;1;null,GH130:+0.3267;GH26:+0.1986;2.A.2.3.6:+0.1311;1:+0.1169;null:+0.0451
418,4,beta-mannan,beta-mannan,0.9716591254857346,GH26,GH26;GH130;AraC,GH26;GH130;AraC;HTH;1,GH26:+0.1700;GH130:+0.1667;AraC:+0.0882;HTH:+0.0789;1:+0.0661
427,4,chitin,chitin,1.0,AA10,AA10;1;GH18,AA10;1;GH18;HTH;1.E.2.1.11,AA10:+0.2591;1:+0.1604;GH18:+0.1584;HTH:+0.1342;1.E.2.1.11:+0.0520
431,4,chitin,chitin,1.0,4.A.3.2.1,4.A.3.2.1;GH4;AraC,4.A.3.2.1;GH4;AraC;HTH,4.A.3.2.1:+0.6022;GH4:+0.3186;AraC:+0.1045;HTH:+0.0804
443,4,chitin,chitin,1.0,GH4,GH4;CE4;4.A.3.2.6,GH4;CE4;4.A.3.2.6,GH4:+0.3327;CE4:+0.3086;4.A.3.2.6:+0.1856
444,4,chitin,chitin,1.0,GH18,GH18;CBM5,GH18;CBM5,GH18:+0.2998;CBM5:+0.1188
446,4,chitin,chitin,1.0,GH18,GH18;CBM5,GH18;CBM5,GH18:+0.2998;CBM5:+0.1188
448,4,chitin,host glycan,0.4398625429553264,GH18,GH18;8.A.46;1.B.14,GH18;8.A.46;1.B.14;GH20;null,GH18:+0.1810;8.A.46:+0.0989;1.B.14:+0.0591;GH20:+0.0143;null:+0.0027
449,4,chitin,host glycan,0.4653979238754325,GH18,GH18;8.A.46;1.B.14,GH18;8.A.46;1.B.14;null,GH18:+0.2022;8.A.46:+0.1349;1.B.14:+0.0509;null:+0.0031
455,4,chitin,chitin,0.8548057259713702,4.A.3.2.7,4.A.3.2.7;GH4;null,4.A.3.2.7;GH4;null,4.A.3.2.7:+0.3599;GH4:+0.3116;null:+0.1272
471,4,chitin,chitin,1.0,GH4,GH4;4.A.3.2.1;AraC,GH4;4.A.3.2.1;AraC;HTH;4.A.3.2.7,GH4:+0.3439;4.A.3.2.1:+0.1102;AraC:+0.0422;HTH:+0.0182;4.A.3.2.7:+0.0020
475,4,chitin,chitin,1.0,4.A.3.2.5,4.A.3.2.5;AraC;HTH,4.A.3.2.5;AraC;HTH;GH1,4.A.3.2.5:+0.5106;AraC:+0.3449;HTH:+0.3372;GH1:+0.3346
481,4,chitin,chitin,1.0,GH4,GH4;4.A.3.2.7;4.A.3.2.1,GH4;4.A.3.2.7;4.A.3.2.1;null,GH4:+0.3422;4.A.3.2.7:+0.2250;4.A.3.2.1:+0.1559;null:+0.1312
485,4,chitin,chitin,0.6072874493927125,null,null;GH4;AraC,null;GH4;AraC;HTH,null:+0.4848;GH4:+0.4180;AraC:+0.0313;HTH:+0.0051
492,4,fructan,fructan,0.9965073867319395,GH32,GH32;1.B.14.6.1;null,GH32;1.B.14.6.1;null,GH32:+0.7785;1.B.14.6.1:+0.2879;null:+0.2409
494,4,fructan,fructan,0.9373461977768904,GH32,GH32;1.B.14.6.1;null,GH32;1.B.14.6.1;null;2.A.1.7.17;0039384,GH32:+0.3128;1.B.14.6.1:+0.1098;null:+0.0801;2.A.1.7.17:+0.0393;0039384:+0.0086
496,4,fructan,fructan,0.9965073867319395,GH32,GH32;1.B.14.6.1;null,GH32;1.B.14.6.1;null,GH32:+0.7785;1.B.14.6.1:+0.2236;null:+0.1917
497,4,fructan,fructan,0.9865690808848379,GH32,GH32;2.A.1.7.17;null,GH32;2.A.1.7.17;null;1.B.14.6.1;0039384,GH32:+0.2442;2.A.1.7.17:+0.1073;null:+0.0613;1.B.14.6.1:+0.0309;0039384:+0.0194
506,4,fructan,alpha-glucan,0.6736585217170548,LacI,LacI;GH32,LacI;GH32,LacI:+0.0883;GH32:+0.0832
517,4,fructan,fructan,0.5019508082551781,3.A.1.1.10,3.A.1.1.10;3.A.1.1.29;PfkB,3.A.1.1.10;3.A.1.1.29;PfkB;GH32;null,3.A.1.1.10:+0.5020;3.A.1.1.29:+0.5020;PfkB:+0.1954;GH32:+0.0646;null:+0.0456
529,4,galactan,galactan,1.0,GH4,GH4;LacI;CE19,GH4;LacI;CE19;bac;3.A.1.1.41,GH4:+0.3045;LacI:+0.3028;CE19:+0.1996;bac:+0.1750;3.A.1.1.41:+0.1644
530,4,galactan,galactan,1.0,18,18;3.A.1.1.28;GH36,18;3.A.1.1.28;GH36;GH13;31,18:+0.2565;3.A.1.1.28:+0.2083;GH36:+0.1894;GH13:+0.1626;31:+0.1129
534,4,galactan,galactan,0.7373737373737372,16,16;GH16;null,16;GH16;null,16:+0.5262;GH16:+0.2314;null:+0.0519
535,4,galactan,galactan,1.0,GntR,GntR;null;GH16,GntR;null;GH16;1.B.14.12.2;2.A.1.1.55,GntR:+0.2210;null:+0.1904;GH16:+0.1402;1.B.14.12.2:+0.1336;2.A.1.1.55:+0.1159
538,4,galactan,chitin,0.18134715025906736,GH1,GH1;Response;SIS,GH1;Response;SIS;reg;3.A.1,GH1:+0.0419;Response:+0.0380;SIS:+0.0216;reg:+0.0122;3.A.1:+0.0044
542,4,galactan,galactan,1.0,GH53,GH53;HTH;AraC,GH53;HTH;AraC;8.A.46.1.1;GH2,GH53:+0.4223;HTH:+0.3371;AraC:+0.3333;8.A.46.1.1:+0.3147;GH2:+0.2240
543,4,galactan,galactan,0.8369909474119164,GH53,GH53;AraC;HTH,GH53;AraC;HTH;8.A.46.1.1;GH2,GH53:+0.3644;AraC:+0.3047;HTH:+0.2985;8.A.46.1.1:+0.2509;GH2:+0.1772
548,4,galactan,galactan,1.0,3.A.1.1.28,3.A.1.1.28;GH36;0044258,3.A.1.1.28;GH36;0044258;bac;SBP,3.A.1.1.28:+0.2369;GH36:+0.2111;0044258:+0.1517;bac:+0.0909;SBP:+0.0763
565,4,galactan,galactan,0.7349780888220289,GH42,GH42;LacI;3.A.1.1.2,GH42;LacI;3.A.1.1.2,GH42:+0.4824;LacI:+0.4530;3.A.1.1.2:+0.1047
569,4,galactan,galactan,0.5148861646234676,2.A.2.2.1,2.A.2.2.1;null,2.A.2.2.1;null,2.A.2.2.1:+0.4720;null:+0.0581
573,4,galactan,galactan,1.0,3.A.1.1.28,3.A.1.1.28;GH36;MarR,3.A.1.1.28;GH36;MarR;null;bac,3.A.1.1.28:+0.2556;GH36:+0.2126;MarR:+0.1435;null:+0.0594;bac:+0.0377
576,4,galactan,galactan,0.8884462151394422,GH129,GH129;GH127;2.A.1.1.55,GH129;GH127;2.A.1.1.55;AraC;HTH,GH129:+0.1836;GH127:+0.1520;2.A.1.1.55:+0.1130;AraC:+0.0975;HTH:+0.0884
579,4,galactan,galactan,0.7640238025376894,LacI,LacI;GH42;GH53,LacI;GH42;GH53;2.A.2;null,LacI:+0.3231;GH42:+0.3144;GH53:+0.1873;2.A.2:+0.0740;null:+0.0148
583,4,galactan,galactan,0.7916666666666666,GntR,GntR;null;2.A.1,GntR;null;2.A.1;GH16;1.B.14,GntR:+0.2637;null:+0.2144;2.A.1:+0.1976;GH16:+0.1195;1.B.14:+0.0592
584,4,galactan,host glycan,0.5009276437847866,TetR,TetR;N;null,TetR;N;null,TetR:+0.2014;N:+0.1539;null:+0.0102
595,4,host glycan,host glycan,1.0,GH18,GH18;GH163;8.A.46.2.1,GH18;GH163;8.A.46.2.1;GH92;1.B.14.6.13,GH18:+0.1750;GH163:+0.1440;8.A.46.2.1:+0.1312;GH92:+0.1064;1.B.14.6.13:+0.1031
596,4,host glycan,host glycan,1.0,8.A.46.2.2,8.A.46.2.2;GH18;null,8.A.46.2.2;GH18;null,8.A.46.2.2:+0.1810;GH18:+0.1481;null:+0.0521
599,4,host glycan,host glycan,0.4009146341463415,GH2,GH2;GH88;null,GH2;GH88;null,GH2:+0.0812;GH88:+0.0361;null:+0.0172
600,4,host glycan,host glycan,1.0,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH2;CE3,GH20:+0.0994;GH33:+0.0646;CBM93:+0.0456;GH2:+0.0394;CE3:+0.0217
608,4,host glycan,host glycan,0.9465020576131686,GH18,GH18;8.A.46;1.B.14,GH18;8.A.46;1.B.14;null,GH18:+0.5739;8.A.46:+0.2224;1.B.14:+0.1050;null:+0.0140
610,4,host glycan,host glycan,0.5337691112926852,CE9,CE9;SIS;null,CE9;SIS;null,CE9:+0.3391;SIS:+0.0420;null:+0.0134
614,4,host glycan,host glycan,1.0,GH2,GH2;GH20;CE9,GH2;GH20;CE9;CE3;CE20,GH2:+0.1019;GH20:+0.0898;CE9:+0.0745;CE3:+0.0396;CE20:+0.0378
622,4,host glycan,host glycan,1.0,CE9,CE9,CE9,CE9:+0.4005
