idx,fold,true,pred,prob_true,top1,top3,top5,top5_with_delta
85,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI;30,GH13;LacI;30;GH;3.A.1,GH13:+0.3990;LacI:+0.3294;30:+0.1214;GH:+0.0445;3.A.1:+0.0321
95,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH77;9.B.28,LacI;GH77;9.B.28;GH13;3.A.1,LacI:+0.2240;GH77:+0.0729;9.B.28:+0.0337;GH13:+0.0336;3.A.1:+0.0293
113,4,alpha-glucan,alpha-glucan,0.9637048495266813,GH97,GH97;GH31;GH66,GH97;GH31;GH66;GH;null,GH97:+0.0744;GH31:+0.0662;GH66:+0.0467;GH:+0.0340;null:+0.0251
117,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;GH,GH97;GH13;GH;1.B.14;null,GH97:+0.3068;GH13:+0.2093;GH:+0.0949;1.B.14:+0.0782;null:+0.0235
119,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;GH,GH97;GH13;GH;1.B.14;TPR,GH97:+0.2667;GH13:+0.2564;GH:+0.1094;1.B.14:+0.0936;TPR:+0.0325
120,4,alpha-glucan,alpha-glucan,0.505601585164996,GH97,GH97;GH13;GH,GH97;GH13;GH;8.A.46;null,GH97:+0.2485;GH13:+0.0955;GH:+0.0339;8.A.46:+0.0130;null:+0.0121
123,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH31;GH,GH97;GH31;GH;8.A.46;1.B.14,GH97:+0.3657;GH31:+0.1532;GH:+0.1291;8.A.46:+0.1206;1.B.14:+0.0806
126,4,alpha-glucan,alpha-glucan,0.9702669656906022,GH77,GH77;LacI;GT35,GH77;LacI;GT35;GT;GH,GH77:+0.2339;LacI:+0.2274;GT35:+0.1506;GT:+0.1172;GH:+0.0453
129,4,alpha-glucan,alpha-glucan,1.0,GT,GT;GH13;GT5,GT;GH13;GT5;GT35;CBM,GT:+0.1211;GH13:+0.1083;GT5:+0.1055;GT35:+0.0607;CBM:+0.0481
133,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI;10,GH13;LacI;10;8.A.46;1.B.14,GH13:+0.2787;LacI:+0.2286;10:+0.1797;8.A.46:+0.1388;1.B.14:+0.0546
134,4,alpha-glucan,alpha-glucan,1.0,GH32,GH32;GH;LacI,GH32;GH;LacI,GH32:+0.2992;GH:+0.0616;LacI:+0.0012
138,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH32;null,LacI;GH32;null;GH;3.A.1,LacI:+0.5747;GH32:+0.2738;null:+0.0710;GH:+0.0668;3.A.1:+0.0577
142,4,alpha-glucan,alpha-glucan,0.6931430287832874,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;8.A.9;GH,GH97:+0.1624;GH13:+0.1158;1.B.14:+0.0708;8.A.9:+0.0258;GH:+0.0205
143,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI;31,GH13;LacI;31;GH,GH13:+0.2338;LacI:+0.1922;31:+0.0840;GH:+0.0540
148,4,alpha-glucan,alpha-glucan,0.9702669656906022,GH77,GH77;LacI;GT35,GH77;LacI;GT35;GT;GH,GH77:+0.2339;LacI:+0.2274;GT35:+0.1506;GT:+0.1172;GH:+0.0453
151,4,alpha-glucan,alpha-glucan,0.9987574513597256,GH13,GH13;20;CBM34,GH13;20;CBM34;3.A.1;GH,GH13:+0.2356;20:+0.1336;CBM34:+0.0968;3.A.1:+0.0616;GH:+0.0383
153,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;GH,GH97;GH13;GH;1.B.14;null,GH97:+0.1457;GH13:+0.0637;GH:+0.0488;1.B.14:+0.0363;null:+0.0229
163,4,alpha-glucan,alpha-glucan,0.9721044607288644,PfkB,PfkB;LacI;MarR,PfkB;LacI;MarR;PadR;GH32,PfkB:+0.3992;LacI:+0.2937;MarR:+0.1814;PadR:+0.1722;GH32:+0.1647
164,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH32;GH,LacI;GH32;GH;4.A.1,LacI:+0.3633;GH32:+0.1655;GH:+0.0527;4.A.1:+0.0359
171,4,alpha-glucan,alpha-glucan,0.9860834990059641,GH13,GH13;GT;GT5,GH13;GT;GT5;GH;GT35,GH13:+0.1010;GT:+0.0571;GT5:+0.0410;GH:+0.0195;GT35:+0.0183
172,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT;GT5,GH13;GT;GT5;GT35;9,GH13:+0.0907;GT:+0.0558;GT5:+0.0450;GT35:+0.0183;9:+0.0161
176,4,alpha-mannan,host glycan,0.2093809004723544,GH125,GH125;1.B.14;GH92,GH125;1.B.14;GH92;GH;LacI,GH125:+0.1437;1.B.14:+0.0635;GH92:+0.0293;GH:+0.0162;LacI:+0.0022
183,4,alpha-mannan,alpha-mannan,0.932927967434356,GH76,GH76;GH125;GH,GH76;GH125;GH;GH97;GH92,GH76:+0.2259;GH125:+0.2175;GH:+0.1801;GH97:+0.1698;GH92:+0.1690
189,4,alpha-mannan,alpha-mannan,1.0,GH92,GH92;null;1.B.14,GH92;null;1.B.14;GH99;GH,GH92:+0.1946;null:+0.1920;1.B.14:+0.1721;GH99:+0.0786;GH:+0.0760
195,4,alpha-mannan,alpha-mannan,1.0,GH92,GH92;null;1.B.14,GH92;null;1.B.14;GH99;GH,GH92:+0.1946;null:+0.1920;1.B.14:+0.1721;GH99:+0.0786;GH:+0.0760
198,4,arabinogalactan,arabinogalactan,0.9983524332415991,18,18;GH142;CBM67,18;GH142;CBM67;GH143;PL1,18:+0.3005;GH142:+0.2052;CBM67:+0.1889;GH143:+0.1767;PL1:+0.1663
203,4,arabinogalactan,arabinogalactan,1.0,GH43,GH43;9.B.28;34,GH43;9.B.28;34;GH;2.A.3,GH43:+0.1625;9.B.28:+0.1347;34:+0.1262;GH:+0.1136;2.A.3:+0.1069
209,4,arabinogalactan,arabinogalactan,0.9843376511029663,1.B.14,1.B.14;GH16;AraC,1.B.14;GH16;AraC;CBM32;HTH,1.B.14:+0.2143;GH16:+0.2037;AraC:+0.1612;CBM32:+0.1390;HTH:+0.1332
223,4,arabinogalactan,arabinogalactan,1.0,GH105,GH105;GH154;17,GH105;GH154;17;24;GH43,GH105:+0.1668;GH154:+0.1573;17:+0.1502;24:+0.1412;GH43:+0.1408
229,4,arabinogalactan,arabinogalactan,0.45362229688936057,GH51,GH51;3.A.1;null,GH51;3.A.1;null;1;GH,GH51:+0.3600;3.A.1:+0.1330;null:+0.0812;1:+0.0447;GH:+0.0316
230,4,arabinogalactan,arabinogalactan,0.9975259604037059,GH51,GH51;3.A.1;null,GH51;3.A.1;null;GH,GH51:+0.5315;3.A.1:+0.3289;null:+0.1663;GH:+0.1225
231,4,arabinogalactan,arabinogalactan,0.958498023715415,24,24;null;GH35,24;null;GH35;AraC;HTH,24:+0.1864;null:+0.1718;GH35:+0.1713;AraC:+0.1608;HTH:+0.1428
239,4,beta-glucan,beta-glucan,0.977809685419658,GH5,GH5;GH31;4,GH5;GH31;4;HTH;GH2,GH5:+0.1856;GH31:+0.1495;4:+0.1228;HTH:+0.1144;GH2:+0.1107
253,4,beta-glucan,beta-glucan,0.6759479652961191,GH9,GH9;CBM3;CBM,GH9;CBM3;CBM;17;GH5,GH9:+0.0959;CBM3:+0.0476;CBM:+0.0397;17:+0.0086;GH5:+0.0050
259,4,beta-glucan,beta-glucan,0.41152403001756344,GH30,GH30;CBM32;GH95,GH30;CBM32;GH95;CE6;GH62,GH30:+0.1540;CBM32:+0.0694;GH95:+0.0675;CE6:+0.0658;GH62:+0.0654
260,4,beta-glucan,beta-mannan,0.11922739797541945,GH1,GH1,GH1,GH1:+0.0799
262,4,beta-glucan,beta-glucan,0.9987574513597256,GH1,GH1;GH,GH1;GH,GH1:+0.7903;GH:+0.0777
263,4,beta-glucan,beta-glucan,0.7654584221748401,GH16,GH16;GH3;8.A.46,GH16;GH3;8.A.46;GH;null,GH16:+0.5215;GH3:+0.2365;8.A.46:+0.2129;GH:+0.2012;null:+0.0652
267,4,beta-glucan,beta-glucan,1.0,LacI,LacI;GH1;GH3,LacI;GH1;GH3;3;GH,LacI:+0.1152;GH1:+0.1129;GH3:+0.1110;3:+0.1056;GH:+0.0925
273,4,beta-glucan,beta-glucan,0.860553186203424,GH5,GH5;GH31;4,GH5;GH31;4;GH3;1.B.14,GH5:+0.1686;GH31:+0.1251;4:+0.1052;GH3:+0.0818;1.B.14:+0.0725
287,4,beta-glucan,beta-glucan,1.0,GH3,GH3;1.B.14;GH,GH3;1.B.14;GH;HTH;GH157,GH3:+0.4019;1.B.14:+0.2720;GH:+0.2446;HTH:+0.2279;GH157:+0.2199
288,4,beta-glucan,beta-glucan,0.9981884672562361,GH3,GH3;GH31;GH5,GH3;GH31;GH5;GH2;4,GH3:+0.1389;GH31:+0.1297;GH5:+0.1249;GH2:+0.0949;4:+0.0896
295,4,beta-glucan,beta-glucan,0.9985165590581906,3,3;GH3;GH30,3;GH3;GH30;1.B.14;GH,3:+0.2614;GH3:+0.1522;GH30:+0.1423;1.B.14:+0.0994;GH:+0.0621
297,4,beta-glucan,beta-glucan,0.8307093719095363,GH9,GH9;CBM;CBM3,GH9;CBM;CBM3;CBM4,GH9:+0.1229;CBM:+0.0301;CBM3:+0.0216;CBM4:+0.0146
298,4,beta-glucan,beta-glucan,0.8283550563042784,GH9,GH9;GH5;CBM3,GH9;GH5;CBM3;17;CBM,GH9:+0.1213;GH5:+0.0918;CBM3:+0.0714;17:+0.0562;CBM:+0.0535
299,4,beta-glucan,beta-glucan,0.9151545411601499,GH5,GH5;4;1.B.14,GH5;4;1.B.14;CBM4;CBM,GH5:+0.1737;4:+0.1602;1.B.14:+0.1091;CBM4:+0.1054;CBM:+0.0440
303,4,beta-glucan,beta-glucan,0.8452362167066628,4.D.3,4.D.3;GH8;GT2,4.D.3;GH8;GT2;GH;GT,4.D.3:+0.2398;GH8:+0.2092;GT2:+0.0710;GH:+0.0468;GT:+0.0365
305,4,beta-glucan,beta-glucan,0.9981891325880928,GH5,GH5;GH31;4,GH5;GH31;4;GH3;HTH,GH5:+0.1662;GH31:+0.1650;4:+0.1401;GH3:+0.1355;HTH:+0.1128
308,4,beta-glucan,beta-mannan,0.11922739797541945,GH1,GH1,GH1,GH1:+0.0799
311,4,beta-glucan,pectin,0.22828641975308642,GT2,GT2;null,GT2;null,GT2:+0.1410;null:+0.0094
318,4,beta-glucan,beta-glucan,0.34,CBM4,CBM4;GH16;GH,CBM4;GH16;GH,CBM4:+0.1410;GH16:+0.0343;GH:+0.0021
326,4,beta-glucan,beta-glucan,0.4641350210970464,CBM57,CBM57;PL38;CBM,CBM57;PL38;CBM;1.B.14;GH2,CBM57:+0.1857;PL38:+0.1247;CBM:+0.0792;1.B.14:+0.0621;GH2:+0.0413
327,4,beta-glucan,beta-glucan,0.9762418169219511,GH5,GH5;4;1.B.14,GH5;4;1.B.14;GH36;HTH,GH5:+0.3022;4:+0.2369;1.B.14:+0.1457;GH36:+0.1262;HTH:+0.1164
332,4,beta-glucan,beta-glucan,0.9900793650793651,GH73,GH73;9.B.154;null,GH73;9.B.154;null;GH;M23,GH73:+0.1811;9.B.154:+0.1798;null:+0.0736;GH:+0.0461;M23:+0.0235
337,4,beta-glucan,beta-glucan,0.5787965616045845,GH16,GH16;null;GH,GH16;null;GH,GH16:+0.3849;null:+0.0647;GH:+0.0577
344,4,beta-glucan,beta-glucan,1.0,GH4,GH4;11;4.A.3,GH4;11;4.A.3;Mga;HTH,GH4:+0.4861;11:+0.3797;4.A.3:+0.3664;Mga:+0.3236;HTH:+0.2387
354,4,beta-glucan,pectin,0.2122414873616043,GT2,GT2,GT2,GT2:+0.1352
360,4,beta-mannan,beta-mannan,0.8744493392070484,C,C;GH29;TrkA,C;GH29;TrkA;2.A.38;2.A.1,C:+0.1747;GH29:+0.1420;TrkA:+0.1408;2.A.38:+0.1392;2.A.1:+0.1297
363,4,beta-mannan,beta-mannan,1.0,C,C;GH29;2.A.38,C;GH29;2.A.38;null;1.B.14,C:+0.1424;GH29:+0.1358;2.A.38:+0.1184;null:+0.1109;1.B.14:+0.1103
365,4,beta-mannan,beta-mannan,0.9987574513597256,GH42,GH42;3.A.1;GH,GH42;3.A.1;GH,GH42:+0.7986;3.A.1:+0.2327;GH:+0.0904
366,4,beta-mannan,galactan,0.11090682537054627,CBM61,CBM61;GH42;CBM,CBM61;GH42;CBM;GH,CBM61:+0.0654;GH42:+0.0523;CBM:+0.0445;GH:+0.0159
367,4,beta-mannan,beta-mannan,0.8928512128521087,LacI,LacI;GH2;bac,LacI;GH2;bac;9.B.36;SBP,LacI:+0.3028;GH2:+0.1759;bac:+0.1750;9.B.36:+0.1660;SBP:+0.1644
370,4,beta-mannan,beta-mannan,1.0,GH26,GH26;4.A.3;GntR,GH26;4.A.3;GntR;GH;GH1,GH26:+0.4212;4.A.3:+0.3239;GntR:+0.2891;GH:+0.1688;GH1:+0.1573
390,4,beta-mannan,beta-mannan,0.691954085775704,GH26,GH26;GH130;HTH,GH26;GH130;HTH;2.A.21;2,GH26:+0.1369;GH130:+0.1336;HTH:+0.0864;2.A.21:+0.0774;2:+0.0760
392,4,beta-mannan,beta-mannan,1.0,GH3,GH3;GH;CBM23,GH3;GH;CBM23;CBM27;CBM,GH3:+0.2865;GH:+0.1226;CBM23:+0.0922;CBM27:+0.0909;CBM:+0.0708
400,4,beta-mannan,alpha-glucan,0.005515638207945901,LacI,LacI;GH;null,LacI;GH;null,LacI:+0.0055;GH:+0.0019;null:+0.0019
401,4,beta-mannan,beta-mannan,0.9717707850794497,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;GH;1.B.14,GH130:+0.3051;GH26:+0.2254;2.A.2:+0.1399;GH:+0.1160;1.B.14:+0.1097
403,4,beta-mannan,beta-mannan,0.9858853925397248,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;GH;1.B.14,GH130:+0.2846;GH26:+0.2226;2.A.2:+0.1493;GH:+0.1185;1.B.14:+0.1157
404,4,beta-mannan,beta-mannan,1.0,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;1.B.14;GH,GH130:+0.2864;GH26:+0.2249;2.A.2:+0.1457;1.B.14:+0.1161;GH:+0.1076
409,4,beta-mannan,beta-mannan,1.0,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;GH;null,GH130:+0.3311;GH26:+0.2402;2.A.2:+0.2270;GH:+0.1287;null:+0.0645
418,4,beta-mannan,beta-mannan,0.993975179083384,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;CE7;GH,GH130:+0.1810;GH26:+0.1314;2.A.2:+0.0919;CE7:+0.0795;GH:+0.0742
427,4,chitin,chitin,1.0,AA10,AA10;GH18;1,AA10;GH18;1;AA;1.E.2,AA10:+0.2170;GH18:+0.1979;1:+0.1709;AA:+0.1627;1.E.2:+0.1417
431,4,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH;GH,4.A.3:+0.7139;GH4:+0.2649;AraC:+0.1510;HTH:+0.0603;GH:+0.0263
443,4,chitin,chitin,1.0,GH4,GH4;4.A.3;CE4,GH4;4.A.3;CE4;CE;GH,GH4:+0.3794;4.A.3:+0.3492;CE4:+0.0787;CE:+0.0645;GH:+0.0263
444,4,chitin,chitin,0.9724409448818897,GH18,GH18;CBM;GH,GH18;CBM;GH;CBM5;AA,GH18:+0.2408;CBM:+0.1061;GH:+0.0747;CBM5:+0.0724;AA:+0.0208
446,4,chitin,chitin,1.0,GH18,GH18;CBM;GH,GH18;CBM;GH;CBM5;AA10,GH18:+0.2354;CBM:+0.1336;GH:+0.0909;CBM5:+0.0798;AA10:+0.0162
448,4,chitin,host glycan,0.1846689895470383,PIG-L,PIG-L;GH18;GH,PIG-L;GH18;GH,PIG-L:+0.1134;GH18:+0.0505;GH:+0.0074
449,4,chitin,host glycan,0.1986970684039088,PIG-L,PIG-L;GH18;GH,PIG-L;GH18;GH,PIG-L:+0.1173;GH18:+0.0553;GH:+0.0103
455,4,chitin,chitin,1.0,GH4,GH4;4.A.3;null,GH4;4.A.3;null;GH,GH4:+0.6419;4.A.3:+0.6381;null:+0.1861;GH:+0.0310
471,4,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;GH;HTH,4.A.3:+0.5844;GH4:+0.3069;AraC:+0.0941;GH:+0.0282;HTH:+0.0163
475,4,chitin,chitin,0.9987574513597256,AraC,AraC;HTH;4.A.3,AraC;HTH;4.A.3;GH1;GH,AraC:+0.5399;HTH:+0.5115;4.A.3:+0.4933;GH1:+0.2551;GH:+0.0444
481,4,chitin,chitin,1.0,GH4,GH4;4.A.3;null,GH4;4.A.3;null;GH,GH4:+0.6419;4.A.3:+0.6381;null:+0.1861;GH:+0.0310
485,4,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;GH;HTH,4.A.3:+0.5844;GH4:+0.3069;AraC:+0.0941;GH:+0.0282;HTH:+0.0163
492,4,fructan,fructan,0.9965073867319395,GH32,GH32;1.B.14;GH,GH32;1.B.14;GH;null,GH32:+0.7046;1.B.14:+0.3396;GH:+0.2862;null:+0.2329
494,4,fructan,fructan,0.7938579502001331,GH32,GH32;1.B.14;GH,GH32;1.B.14;GH;null;0039384,GH32:+0.2758;1.B.14:+0.2278;GH:+0.1424;null:+0.0858;0039384:+0.0785
496,4,fructan,fructan,0.9965073867319395,GH32,GH32;1.B.14;GH,GH32;1.B.14;GH;null,GH32:+0.6590;1.B.14:+0.2594;GH:+0.2445;null:+0.1526
497,4,fructan,fructan,0.9825214483059473,GH32,GH32;1.B.14;GH,GH32;1.B.14;GH;2.A.1;null,GH32:+0.2972;1.B.14:+0.1319;GH:+0.1069;2.A.1:+0.0903;null:+0.0874
506,4,fructan,alpha-glucan,0.3156984244448124,GH32,GH32;3.A.1;LacI,GH32;3.A.1;LacI;GH,GH32:+0.2177;3.A.1:+0.1653;LacI:+0.1197;GH:+0.0293
517,4,fructan,fructan,0.5019508082551782,3.A.1,3.A.1;PfkB;GH32,3.A.1;PfkB;GH32;null;GH,3.A.1:+0.4522;PfkB:+0.1863;GH32:+0.1263;null:+0.0444;GH:+0.0239
529,4,galactan,galactan,0.9982490847488461,GH4,GH4;LacI;CE19,GH4;LacI;CE19;CE;bac,GH4:+0.3882;LacI:+0.3874;CE19:+0.2876;CE:+0.2750;bac:+0.1897
530,4,galactan,galactan,0.9983524332415991,18,18;GH13;GH36,18;GH13;GH36;3.A.1;GH,18:+0.2699;GH13:+0.2085;GH36:+0.1999;3.A.1:+0.1787;GH:+0.1206
534,4,galactan,galactan,0.6893203883495145,16,16;GH16;null,16;GH16;null;GH,16:+0.5317;GH16:+0.1856;null:+0.0574;GH:+0.0412
535,4,galactan,galactan,1.0,GntR,GntR;null;2.A.1,GntR;null;2.A.1;1.B.14;GH16,GntR:+0.2127;null:+0.1928;2.A.1:+0.1813;1.B.14:+0.1670;GH16:+0.1431
538,4,galactan,beta-glucan,0.12511843614729437,18,18;3.A.1;HTH,18;3.A.1;HTH;AraC;GH,18:+0.1005;3.A.1:+0.0431;HTH:+0.0398;AraC:+0.0154;GH:+0.0021
542,4,galactan,galactan,1.0,GH53,GH53;AraC;HTH,GH53;AraC;HTH;8.A.46;GH2,GH53:+0.3424;AraC:+0.2808;HTH:+0.2676;8.A.46:+0.2443;GH2:+0.2395
543,4,galactan,galactan,0.7625522518824318,GH53,GH53;HTH;AraC,GH53;HTH;AraC;8.A.46;GH2,GH53:+0.2703;HTH:+0.2035;AraC:+0.1904;8.A.46:+0.1678;GH2:+0.1557
548,4,galactan,galactan,1.0,GH36,GH36;0044258;GH,GH36;0044258;GH;bac;SBP,GH36:+0.3250;0044258:+0.2663;GH:+0.1574;bac:+0.1375;SBP:+0.1293
565,4,galactan,galactan,1.0,GH42,GH42;LacI;3.A.1,GH42;LacI;3.A.1;GH,GH42:+0.8530;LacI:+0.7484;3.A.1:+0.5993;GH:+0.0455
569,4,galactan,host glycan,0.15442594188304623,null,null;2.A.2;GH,null;2.A.2;GH,null:+0.1544;2.A.2:+0.1321;GH:+0.0069
573,4,galactan,galactan,0.9987574513597256,MarR,MarR;GH36;null,MarR;GH36;null;3.A.1;GH,MarR:+0.3864;GH36:+0.2731;null:+0.1661;3.A.1:+0.1110;GH:+0.0754
576,4,galactan,galactan,0.9479166666666666,GH129,GH129;2.A.1;HTH,GH129;2.A.1;HTH;GH127;AraC,GH129:+0.2219;2.A.1:+0.1957;HTH:+0.1684;GH127:+0.1500;AraC:+0.1467
579,4,galactan,galactan,0.7761616260493321,GH42,GH42;LacI;GH,GH42;LacI;GH;GH53;2.A.2,GH42:+0.3205;LacI:+0.2549;GH:+0.1869;GH53:+0.1181;2.A.2:+0.0959
583,4,galactan,galactan,0.772987098669663,GntR,GntR;2.A.1;null,GntR;2.A.1;null;GH16;GH,GntR:+0.2742;2.A.1:+0.2215;null:+0.1789;GH16:+0.1125;GH:+0.0448
584,4,galactan,host glycan,0.12781954887218044,GH16,GH16;CBM16;GH,GH16;CBM16;GH;null,GH16:+0.0654;CBM16:+0.0239;GH:+0.0061;null:+0.0044
595,4,host glycan,host glycan,1.0,GH18,GH18;8.A.46;GH163,GH18;8.A.46;GH163;GH;GH92,GH18:+0.1957;8.A.46:+0.1606;GH163:+0.1276;GH:+0.1266;GH92:+0.1144
596,4,host glycan,host glycan,1.0,GH18,GH18;8.A.46;null,GH18;8.A.46;null;GH,GH18:+0.4903;8.A.46:+0.3682;null:+0.1163;GH:+0.0978
599,4,host glycan,beta-glucan,0.3894046471014389,GH88,GH88;null;GH2,GH88;null;GH2,GH88:+0.1016;null:+0.0191;GH2:+0.0062
600,4,host glycan,host glycan,0.9879032258064516,GH20,GH20;GH33;GH2,GH20;GH33;GH2;GH;CBM93,GH20:+0.0663;GH33:+0.0536;GH2:+0.0414;GH:+0.0387;CBM93:+0.0342
608,4,host glycan,host glycan,0.9710144927536232,GH18,GH18;8.A.46;GH,GH18;8.A.46;GH;null,GH18:+0.4143;8.A.46:+0.3314;GH:+0.0973;null:+0.0874
610,4,host glycan,host glycan,0.5639286716044445,CE9,CE9;CE;SIS,CE9;CE;SIS;null;GntR,CE9:+0.3477;CE:+0.0844;SIS:+0.0480;null:+0.0036;GntR:+0.0012
614,4,host glycan,host glycan,1.0,CE9,CE9;GH20;GH2,CE9;GH20;GH2;CE;GH,CE9:+0.0954;GH20:+0.0747;GH2:+0.0620;CE:+0.0598;GH:+0.0447
622,4,host glycan,host glycan,1.0,CE9,CE9;CE,CE9;CE,CE9:+0.5285;CE:+0.2056
629,4,host glycan,host glycan,0.911480063579977,GH33,GH33;CBM93;MarR,GH33;CBM93;MarR;CBM;3,GH33:+0.2305;CBM93:+0.1865;MarR:+0.1069;CBM:+0.0943;3:+0.0810
634,4,host glycan,host glycan,1.0,CBM32,CBM32;CBM;1.B.14,CBM32;CBM;1.B.14;null,CBM32:+0.5825;CBM:+0.2453;1.B.14:+0.1013;null:+0.0981
638,4,host glycan,host glycan,1.0,GH88,GH88;PfkB;4.A.6,GH88;PfkB;4.A.6;PL12;null,GH88:+0.1901;PfkB:+0.0734;4.A.6:+0.0732;PL12:+0.0591;null:+0.0500
645,4,host glycan,host glycan,0.9960079840319361,GH33,GH33;GH20;CBM93,GH33;GH20;CBM93;GH;GH2,GH33:+0.0835;GH20:+0.0818;CBM93:+0.0552;GH:+0.0462;GH2:+0.0401
650,4,host glycan,host glycan,1.0,CE9,CE9;CE;4.A.1,CE9;CE;4.A.1,CE9:+0.6218;CE:+0.2202;4.A.1:+0.0383
656,4,host glycan,host glycan,0.9391706065943574,CE9,CE9;CE,CE9;CE,CE9:+0.5496;CE:+0.1250
663,4,host glycan,host glycan,1.0,FecR,FecR;GH18;8.A.46,FecR;GH18;8.A.46;GerE;null,FecR:+0.2817;GH18:+0.1905;8.A.46:+0.1628;GerE:+0.1199;null:+0.0573
664,4,host glycan,host glycan,1.0,FecR,FecR;GH18;8.A.46,FecR;GH18;8.A.46;GerE;GH,FecR:+0.1816;GH18:+0.1606;8.A.46:+0.0847;GerE:+0.0655;GH:+0.0482
672,4,host glycan,beta-mannan,0.3487935480809427,4.A.3,4.A.3;GH,4.A.3;GH,4.A.3:+0.2010;GH:+0.0035
674,4,host glycan,host glycan,1.0,4.A.3,4.A.3;null;GH1,4.A.3;null;GH1;GH,4.A.3:+0.9988;null:+0.6512;GH1:+0.2691;GH:+0.0476
676,4,host glycan,host glycan,1.0,GH88,GH88;GH2;GH20,GH88;GH2;GH20;AraC;HTH,GH88:+0.1759;GH2:+0.0964;GH20:+0.0913;AraC:+0.0898;HTH:+0.0751
679,4,host glycan,host glycan,0.7445887445887446,GH18,GH18;8.A.46;null,GH18;8.A.46;null;1.B.14,GH18:+0.4066;8.A.46:+0.2902;null:+0.0687;1.B.14:+0.0108
681,4,host glycan,beta-glucan,0.0012425486402743065,,,,
687,4,host glycan,host glycan,0.6352321167608498,GH20,GH20;GH,GH20;GH,GH20:+0.2914;GH:+0.0385
697,4,host glycan,host glycan,1.0,CE9,CE9;GH20;GH2,CE9;GH20;GH2;GH;CE,CE9:+0.1455;GH20:+0.0694;GH2:+0.0525;GH:+0.0490;CE:+0.0344
704,4,host glycan,host glycan,0.9028401252545601,GH2,GH2;null;GH20,GH2;null;GH20;CBM32;2.A.115,GH2:+0.1331;null:+0.0742;GH20:+0.0740;CBM32:+0.0702;2.A.115:+0.0679
707,4,host glycan,pectin,0.014392667149320942,,,,
710,4,host glycan,host glycan,0.9987657931389994,GH35,GH35;GH43;19,GH35;GH43;19;GH;9,GH35:+0.2235;GH43:+0.1512;19:+0.1391;GH:+0.0937;9:+0.0666
711,4,host glycan,host glycan,0.9968446441253032,GH35,GH35;2;GH51,GH35;2;GH51;19;GH43,GH35:+0.3493;2:+0.2601;GH51:+0.2118;19:+0.2104;GH43:+0.1799
713,4,host glycan,host glycan,0.9981898423105287,CBM91,CBM91;CBM;CBM32,CBM91;CBM;CBM32;GH29;GH97,CBM91:+0.2597;CBM:+0.2290;CBM32:+0.2131;GH29:+0.1204;GH97:+0.1081
718,4,host glycan,host glycan,1.0,GH18,GH18;FecR;8.A.46,GH18;FecR;8.A.46;GH;null,GH18:+0.1744;FecR:+0.1677;8.A.46:+0.1411;GH:+0.0646;null:+0.0643
723,4,host glycan,host glycan,0.6638655462184874,GH163,GH163;8.A.46;GH92,GH163;8.A.46;GH92;GH130;GH,GH163:+0.2940;8.A.46:+0.1619;GH92:+0.1055;GH130:+0.0903;GH:+0.0657
724,4,host glycan,host glycan,0.7804878048780487,FecR,FecR;GH163;null,FecR;GH163;null;GH130;GerE,FecR:+0.1125;GH163:+0.0600;null:+0.0586;GH130:+0.0578;GerE:+0.0458
736,4,host glycan,host glycan,1.0,CBM32,CBM32;CBM;2.A.115,CBM32;CBM;2.A.115;1.B.14;GH2,CBM32:+0.1081;CBM:+0.0802;2.A.115:+0.0790;1.B.14:+0.0735;GH2:+0.0577
750,4,host glycan,host glycan,0.9123495226234952,DeoR,DeoR;PfkB;1.B.35,DeoR;PfkB;1.B.35;13;GH31,DeoR:+0.2945;PfkB:+0.1863;1.B.35:+0.1590;13:+0.1501;GH31:+0.1423
755,4,host glycan,host glycan,1.0,CE9,CE9;CE;MarR,CE9;CE;MarR,CE9:+0.5132;CE:+0.1800;MarR:+0.0383
763,4,host glycan,host glycan,1.0,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH;GH2,GH20:+0.0795;GH33:+0.0679;CBM93:+0.0515;GH:+0.0444;GH2:+0.0361
