idx,fold,true,pred,prob_true_cal,prob_pred_cal,top1,top3,top5,top5_with_delta
419,3,beta-mannan,beta-mannan,0.967829303280871,0.967829303280871,GH26,GH26;GH130;2.A.2,GH26;GH130;2.A.2;AraC;HTH,GH26:+0.0852;GH130:+0.0745;2.A.2:+0.0157;AraC:+0.0128;HTH:+0.0097
424,3,beta-mannan,galactan,0.1749785639666465,0.8249545811141903,GH42,GH42;3.A.1.1.48;1,GH42;3.A.1.1.48;1;SBP;bac,GH42:+0.0736;3.A.1.1.48:+0.0641;1:-0.0930;SBP:-0.1071;bac:-0.1080
425,3,chitin,chitin,0.9999999999998044,0.9999999999998044,1.B.25.1.13,1.B.25.1.13;GH20;null,1.B.25.1.13;GH20;null,1.B.25.1.13:+0.3300;GH20:+0.2090;null:+0.1123
437,3,chitin,chitin,0.9999999999998044,0.9999999999998044,GH4,GH4;4.A.3.2.1;AraC,GH4;4.A.3.2.1;AraC;HTH;4.A.3.2.7,GH4:+0.1413;4.A.3.2.1:+0.1393;AraC:+0.0061;HTH:+0.0035;4.A.3.2.7:+0.0000
438,3,chitin,chitin,0.9999999999998044,0.9999999999998044,4.A.3.2.7,4.A.3.2.7;GH4;AraC,4.A.3.2.7;GH4;AraC;HTH,4.A.3.2.7:+1.0000;GH4:+0.1833;AraC:+0.0231;HTH:+0.0174
445,3,chitin,chitin,0.9999999999998044,0.9999999999998044,GH18,GH18;CBM5;AA10,GH18;CBM5;AA10,GH18:+0.0991;CBM5:+0.0227;AA10:+0.0000
451,3,chitin,host glycan,0.22323438423793385,0.6263276680577853,PIG-L,PIG-L;3.A.1;GH18,PIG-L;3.A.1;GH18;GH1;null,PIG-L:+0.1769;3.A.1:+0.0812;GH18:+0.0476;GH1:-0.0489;null:-0.0637
463,3,chitin,chitin,0.9999999999998044,0.9999999999998044,4.A.3.2.7,4.A.3.2.7;GH4;HTH,4.A.3.2.7;GH4;HTH;AraC;null,4.A.3.2.7:+0.3501;GH4:+0.2247;HTH:+0.0034;AraC:+0.0026;null:+0.0000
466,3,chitin,chitin,0.9627725646014076,0.9627725646014076,AA10,AA10;1;HTH,AA10;1;HTH;GH18;null,AA10:+0.4352;1:+0.0833;HTH:+0.0673;GH18:+0.0394;null:-0.0123
470,3,chitin,chitin,0.9999999999998044,0.9999999999998044,GH4,GH4;4.A.3.2.1;AraC,GH4;4.A.3.2.1;AraC;HTH;4.A.3.2.7,GH4:+0.1413;4.A.3.2.1:+0.1393;AraC:+0.0061;HTH:+0.0035;4.A.3.2.7:+0.0000
476,3,chitin,chitin,0.9999999999998044,0.9999999999998044,4.A.3.2.1,4.A.3.2.1;GH4;HTH,4.A.3.2.1;GH4;HTH;AraC;null,4.A.3.2.1:+0.3501;GH4:+0.1461;HTH:+0.0078;AraC:+0.0069;null:+0.0000
480,3,chitin,chitin,0.9999999999998044,0.9999999999998044,GH4,GH4;4.A.3.2.1;HTH,GH4;4.A.3.2.1;HTH;AraC;4.A.3.2.7,GH4:+0.1578;4.A.3.2.1:+0.0272;HTH:+0.0028;AraC:+0.0024;4.A.3.2.7:+0.0000
484,3,chitin,chitin,0.9999999999998044,0.9999999999998044,4.A.3.2.7,4.A.3.2.7;GH4;null,4.A.3.2.7;GH4;null;HTH;AraC,4.A.3.2.7:+0.3501;GH4:+0.2688;null:+0.0558;HTH:+0.0058;AraC:+0.0035
486,3,chitin,beta-glucan,0.00010396332019002112,0.4526745953598927,GH3,GH3;1.A.30;SIS,GH3;1.A.30;SIS;1.B.14;GntR,GH3:+0.0001;1.A.30:-0.0000;SIS:-0.0002;1.B.14:-0.0005;GntR:-0.0006
493,3,fructan,fructan,0.9999999999998044,0.9999999999998044,GH32,GH32;1.B.14.6.1;null,GH32;1.B.14.6.1;null,GH32:+0.7074;1.B.14.6.1:+0.0513;null:+0.0451
501,3,fructan,fructan,0.9999999999998044,0.9999999999998044,GH68,GH68;GH32;2.A.3.11.1,GH68;GH32;2.A.3.11.1;1,GH68:+0.1058;GH32:+0.0437;2.A.3.11.1:+0.0367;1:+0.0234
503,3,fructan,alpha-glucan,0.16957670605670674,0.6533917064111217,null,null;4.A.1.2.12;GH32,null;4.A.1.2.12;GH32;HTH;1,null:+0.1479;4.A.1.2.12:+0.1006;GH32:+0.0735;HTH:+0.0553;1:-0.0204
504,3,fructan,fructan,0.8506049054961181,0.8506049054961181,GH32,GH32;HTH;PfkB,GH32;HTH;PfkB;AraC;8.A.46,GH32:+0.6686;HTH:+0.0434;PfkB:+0.0370;AraC:+0.0111;8.A.46:-0.0214
510,3,fructan,alpha-glucan,0.13490813482493355,0.8625928550741074,null,null;GH32;LacI,null;GH32;LacI,null:+0.1347;GH32:+0.0881;LacI:-0.2669
511,3,fructan,fructan,0.9999999999998044,0.9999999999998044,GH32,GH32;1.B.14.6.1;null,GH32;1.B.14.6.1;null,GH32:+0.7074;1.B.14.6.1:+0.0753;null:+0.0621
515,3,fructan,fructan,0.7181332992981698,0.7181332992981698,4.A.1,4.A.1;GH32;null,4.A.1;GH32;null;LacI;HTH,4.A.1:+0.5278;GH32:+0.1871;null:+0.1660;LacI:+0.0495;HTH:+0.0054
521,3,galactan,galactan,0.9913532875163071,0.9913532875163071,16,16;GH16;null,16;GH16;null;1.B.14.6.1,16:+0.7699;GH16:+0.1841;null:-0.0032;1.B.14.6.1:-0.0048
522,3,galactan,beta-mannan,0.019246503341699184,0.9807534966581231,1.B.52,1.B.52;LacI;null,1.B.52;LacI;null;GH42;3.A.1,1.B.52:+0.0192;LacI:-0.0062;null:-0.0799;GH42:-0.0828;3.A.1:-0.1425
526,3,galactan,beta-mannan,0.05755059046658012,0.9354144147484149,LacI,LacI;GH42;3.A.1,LacI;GH42;3.A.1,LacI:+0.0573;GH42:+0.0315;3.A.1:-0.4350
533,3,galactan,galactan,0.7506799029585316,0.7506799029585316,16,16;GH117;GH16,16;GH117;GH16;GH50;GH2,16:+0.1352;GH117:+0.1065;GH16:+0.0768;GH50:+0.0357;GH2:+0.0312
536,3,galactan,galactan,0.9269573891221646,0.9269573891221646,GntR,GntR;GH167;null,GntR;GH167;null;2.A.1.1.55;1.B.14.12.2,GntR:+0.1242;GH167:+0.0691;null:+0.0612;2.A.1.1.55:+0.0554;1.B.14.12.2:+0.0528
541,3,galactan,galactan,0.46822490000801387,0.46822490000801387,GH16,GH16;GH117;null,GH16;GH117;null;GH154;GH29,GH16:+0.2940;GH117:+0.1251;null:+0.1141;GH154:+0.0948;GH29:+0.0901
546,3,galactan,galactan,0.9999999999998044,0.9999999999998044,2.A.2.2.1,2.A.2.2.1;GH2;null,2.A.2.2.1;GH2;null;GH36,2.A.2.2.1:+0.4437;GH2:+0.0636;null:+0.0197;GH36:+0.0000
558,3,galactan,galactan,0.999938500785964,0.999938500785964,18,18;3.A.1.1.28;GH36,18;3.A.1.1.28;GH36;GH13;31,18:+0.0962;3.A.1.1.28:+0.0563;GH36:+0.0539;GH13:+0.0341;31:+0.0275
559,3,galactan,galactan,0.9999999999998044,0.9999999999998044,GH4,GH4;AraC;HTH,GH4;AraC;HTH,GH4:+0.3956;AraC:+0.2202;HTH:+0.1833
560,3,galactan,galactan,0.9999999999998044,0.9999999999998044,GH4,GH4;AraC;HTH,GH4;AraC;HTH;2.A.2.1.1,GH4:+0.1624;AraC:+0.0982;HTH:+0.0973;2.A.2.1.1:+0.0000
567,3,galactan,galactan,0.9999999999998044,0.9999999999998044,3.A.1.1.44,3.A.1.1.44;LacI;GH42,3.A.1.1.44;LacI;GH42;3.A.1.1.48,3.A.1.1.44:+0.7803;LacI:+0.6230;GH42:+0.2962;3.A.1.1.48:+0.1273
572,3,galactan,galactan,0.8421950236025512,0.8421950236025512,GH36,GH36;3.A.1.1.28;MarR,GH36;3.A.1.1.28;MarR;null,GH36:+0.3336;3.A.1.1.28:+0.2854;MarR:+0.0234;null:-0.0105
582,3,galactan,galactan,0.8843402859318907,0.8843402859318907,LacI,LacI;2.A.2;GH2,LacI;2.A.2;GH2;null;GH42,LacI:+0.5373;2.A.2:+0.4925;GH2:+0.0581;null:-0.0415;GH42:-0.0655
587,3,galactan,galactan,0.7118304344678975,0.7118304344678975,null,null;LacI;GH42,null;LacI;GH42;2.A.2;SBP,null:+0.4802;LacI:+0.3759;GH42:+0.2719;2.A.2:+0.1486;SBP:+0.0591
594,3,host glycan,host glycan,0.964910949725249,0.964910949725249,GH2,GH2;CBM32;GH29,GH2;CBM32;GH29;GH20;GH18,GH2:+0.0469;CBM32:+0.0181;GH29:+0.0158;GH20:+0.0088;GH18:-0.0030
602,3,host glycan,host glycan,0.9765657182669863,0.9765657182669863,CBM93,CBM93;GH33;HTH,CBM93;GH33;HTH;CBM67;MarR,CBM93:+0.0264;GH33:+0.0196;HTH:+0.0119;CBM67:+0.0100;MarR:+0.0078
603,3,host glycan,beta-glucan,0.04429137141973008,0.7667879298981042,GH18,GH18;null;1.B.14.6.1,GH18;null;1.B.14.6.1;AraC;HTH,GH18:+0.0306;null:+0.0181;1.B.14.6.1:+0.0033;AraC:-0.0104;HTH:-0.0188
609,3,host glycan,host glycan,0.7077948141698887,0.7077948141698887,GH20,GH20;GH29;GH18,GH20;GH29;GH18;GH92;GH2,GH20:+0.1436;GH29:+0.1133;GH18:+0.0244;GH92:+0.0223;GH2:-0.0135
613,3,host glycan,host glycan,0.9965047498634656,0.9965047498634656,GH2,GH2;GH20;2.A.115.1.2,GH2;GH20;2.A.115.1.2;1.C.39.4.5;Pribosyltran,GH2:+0.0385;GH20:+0.0266;2.A.115.1.2:+0.0165;1.C.39.4.5:+0.0130;Pribosyltran:+0.0076
619,3,host glycan,host glycan,0.9990196505727551,0.9990196505727551,CE9,CE9;4.A.1.1.2,CE9;4.A.1.1.2,CE9:+0.2315;4.A.1.1.2:+0.0002
623,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,GH1,GH1;4.A.3.1.1;4.A.3.1.3,GH1;4.A.3.1.1;4.A.3.1.3,GH1:+0.0633;4.A.3.1.1:+0.0606;4.A.3.1.3:+0.0469
631,3,host glycan,host glycan,0.9800869036689398,0.9800869036689398,8.A.46.2.2,8.A.46.2.2;GH18;null,8.A.46.2.2;GH18;null,8.A.46.2.2:+0.1597;GH18:+0.0368;null:+0.0197
640,3,host glycan,host glycan,0.9965289898413359,0.9965289898413359,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH2;CBM32,GH20:+0.0216;GH33:+0.0211;CBM93:+0.0140;GH2:+0.0130;CBM32:+0.0051
641,3,host glycan,host glycan,0.9992780386455826,0.9992780386455826,GH33,GH33;GH20;CBM93,GH33;GH20;CBM93;CE20;CE3,GH33:+0.0169;GH20:+0.0125;CBM93:+0.0116;CE20:+0.0091;CE3:+0.0061
647,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,CE9,CE9;GH2;GH20,CE9;GH2;GH20;CE3;GH92,CE9:+0.0192;GH2:+0.0184;GH20:+0.0159;CE3:+0.0078;GH92:+0.0053
649,3,host glycan,host glycan,0.9990196505727551,0.9990196505727551,CE9,CE9;4.A.1.1.2,CE9;4.A.1.1.2,CE9:+0.2315;4.A.1.1.2:+0.0002
662,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,8.A.46.2.2,8.A.46.2.2;GH18;1.B.14.6.13,8.A.46.2.2;GH18;1.B.14.6.13;FecR;null,8.A.46.2.2:+0.0112;GH18:+0.0077;1.B.14.6.13:+0.0051;FecR:+0.0049;null:+0.0004
665,3,host glycan,host glycan,0.735190922754446,0.735190922754446,FecR,FecR;GH20;null,FecR;GH20;null;GerE;1.B.14.6.1,FecR:+0.1166;GH20:+0.1100;null:+0.0185;GerE:-0.0173;1.B.14.6.1:-0.1639
670,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,GH112,GH112;3.A.1.1.4;GH136,GH112;3.A.1.1.4;GH136;HTH;AraC,GH112:+0.0694;3.A.1.1.4:+0.0376;GH136:+0.0350;HTH:+0.0143;AraC:+0.0111
673,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,GH1,GH1;null;4.A.3.1.3,GH1;null;4.A.3.1.3,GH1:+0.1087;null:+0.0606;4.A.3.1.3:+0.0000
680,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,8.A.46.2.2,8.A.46.2.2;1.B.14.6.13;GH18,8.A.46.2.2;1.B.14.6.13;GH18;null;FecR,8.A.46.2.2:+0.0300;1.B.14.6.13:+0.0092;GH18:+0.0081;null:+0.0043;FecR:+0.0029
695,3,host glycan,host glycan,0.9965289898413359,0.9965289898413359,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH2;CBM32,GH20:+0.0216;GH33:+0.0211;CBM93:+0.0140;GH2:+0.0130;CBM32:+0.0051
700,3,host glycan,host glycan,0.998393725857853,0.998393725857853,GH2,GH2;GH20;1.C.39.4.5,GH2;GH20;1.C.39.4.5;2.A.115.1.2;null,GH2:+0.0172;GH20:+0.0120;1.C.39.4.5:+0.0079;2.A.115.1.2:+0.0078;null:+0.0046
706,3,host glycan,host glycan,0.9995919977947406,0.9995919977947406,GH2,GH2;GH20;1.C.39.4.5,GH2;GH20;1.C.39.4.5;1.B.14.6.1;Pribosyltran,GH2:+0.0157;GH20:+0.0137;1.C.39.4.5:+0.0079;1.B.14.6.1:+0.0065;Pribosyltran:+0.0065
708,3,host glycan,host glycan,0.9845321932955581,0.9845321932955581,GH2,GH2;GH33;null,GH2;GH33;null;GH20,GH2:+0.1294;GH33:+0.0263;null:-0.0100;GH20:-0.0137
727,3,host glycan,host glycan,0.9436532122092909,0.9436532122092909,CBM32,CBM32;null;1.B.14.6.1,CBM32;null;1.B.14.6.1;GH92,CBM32:+0.5753;null:+0.0187;1.B.14.6.1:-0.0127;GH92:-0.0544
732,3,host glycan,host glycan,0.9410513659069377,0.9410513659069377,CE9,CE9;GntR;SIS,CE9;GntR;SIS;null;4.A.1,CE9:+0.3325;GntR:+0.0131;SIS:+0.0063;null:+0.0052;4.A.1:-0.0567
734,3,host glycan,host glycan,0.9990433831800515,0.9990433831800515,CE9,CE9;SIS;4.A.6.1.18,CE9;SIS;4.A.6.1.18;GntR;GH35,CE9:+0.1697;SIS:+0.0281;4.A.6.1.18:+0.0233;GntR:+0.0229;GH35:+0.0031
745,3,host glycan,host glycan,0.9536750894501966,0.9536750894501966,GH88,GH88;PL12;2,GH88;PL12;2;HTH;AraC,GH88:+0.1849;PL12:+0.0417;2:+0.0294;HTH:+0.0216;AraC:+0.0198
747,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,CE9,CE9;DeoR;4.A.6.1.4,CE9;DeoR;4.A.6.1.4;SIS;4.A.6.1.5,CE9:+0.0662;DeoR:+0.0188;4.A.6.1.4:+0.0088;SIS:+0.0050;4.A.6.1.5:+0.0041
748,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,CE9,CE9;DeoR;SIS,CE9;DeoR;SIS;4.A.6.1.5;4.A.6.1.4,CE9:+0.0315;DeoR:+0.0044;SIS:+0.0020;4.A.6.1.5:+0.0008;4.A.6.1.4:+0.0007
751,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,DeoR,DeoR;PfkB;13,DeoR;PfkB;13;1.B.35.2.2;GH31,DeoR:+0.0337;PfkB:+0.0296;13:+0.0260;1.B.35.2.2:+0.0236;GH31:+0.0226
756,3,host glycan,host glycan,0.933319551839737,0.933319551839737,CE9,CE9;MarR;4.A.1,CE9;MarR;4.A.1,CE9:+0.3873;MarR:+0.0201;4.A.1:-0.0667
762,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,CBM93,CBM93;GH33;GH20,CBM93;GH33;GH20;CE20;GH2,CBM93:+0.0368;GH33:+0.0265;GH20:+0.0245;CE20:+0.0132;GH2:+0.0117
768,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,CE9,CE9;DeoR;4.A.6.1.4,CE9;DeoR;4.A.6.1.4;SIS;4.A.6.1.5,CE9:+0.0619;DeoR:+0.0163;4.A.6.1.4:+0.0068;SIS:+0.0048;4.A.6.1.5:+0.0037
769,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,CE9,CE9;DeoR;4.A.6.1.4,CE9;DeoR;4.A.6.1.4;SIS;4.A.6.1.5,CE9:+0.0662;DeoR:+0.0188;4.A.6.1.4:+0.0088;SIS:+0.0050;4.A.6.1.5:+0.0041
774,3,host glycan,host glycan,0.8075465942169672,0.8075465942169672,GH33,GH33;CBM93;GH20,GH33;CBM93;GH20;8.A.46.1.4;CE20,GH33:+0.2779;CBM93:+0.2392;GH20:+0.0886;8.A.46.1.4:+0.0198;CE20:-0.0046
776,3,host glycan,host glycan,0.9986280320286605,0.9986280320286605,GH88,GH88;PL12;4.A.6.1.14,GH88;PL12;4.A.6.1.14;PfkB;CHASE2,GH88:+0.0543;PL12:+0.0073;4.A.6.1.14:+0.0063;PfkB:+0.0031;CHASE2:+0.0028
777,3,host glycan,host glycan,0.9995633212949898,0.9995633212949898,CBM32,CBM32;GH92;CE20,CBM32;GH92;CE20;3;8,CBM32:+0.0254;GH92:+0.0251;CE20:+0.0245;3:+0.0218;8:+0.0214
779,3,host glycan,host glycan,0.9760266474388292,0.9760266474388292,GH92,GH92;GH38;3,GH92;GH38;3;GerE;CBM67,GH92:+0.0544;GH38:+0.0460;3:+0.0453;GerE:+0.0412;CBM67:+0.0407
781,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,GH18,GH18;1.B.14.6.13;GerE,GH18;1.B.14.6.13;GerE;8.A.46.2.1;null,GH18:+0.0169;1.B.14.6.13:+0.0149;GerE:+0.0099;8.A.46.2.1:+0.0087;null:+0.0008
786,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,GH2,GH2;null,GH2;null,GH2:+0.2663;null:+0.0123
788,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,CBM32,CBM32;2.A.115.1.1;GH109,CBM32;2.A.115.1.1;GH109;GH2;1.B.14.6.1,CBM32:+0.0316;2.A.115.1.1:+0.0091;GH109:+0.0062;GH2:+0.0056;1.B.14.6.1:+0.0037
792,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,CBM32,CBM32;GH92;CE20,CBM32;GH92;CE20;3;8,CBM32:+0.0240;GH92:+0.0237;CE20:+0.0230;3:+0.0199;8:+0.0192
793,3,host glycan,host glycan,0.9760266474388292,0.9760266474388292,GH92,GH92;GH38;3,GH92;GH38;3;GerE;CBM67,GH92:+0.0544;GH38:+0.0460;3:+0.0453;GerE:+0.0412;CBM67:+0.0407
795,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,CE9,CE9;Glucokinase;null,CE9;Glucokinase;null,CE9:+0.2661;Glucokinase:+0.0000;null:+0.0000
800,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,GH18,GH18;1.B.14.6.13;GerE,GH18;1.B.14.6.13;GerE;8.A.46.2.1;FecR,GH18:+0.0162;1.B.14.6.13:+0.0121;GerE:+0.0098;8.A.46.2.1:+0.0094;FecR:+0.0073
803,3,host glycan,host glycan,0.9999999999998044,0.9999999999998044,null,null;GH112;3.A.1.1.48,null;GH112;3.A.1.1.48;0043669,null:+0.0265;GH112:+0.0263;3.A.1.1.48:+0.0188;0043669:+0.0152
820,3,host glycan,host glycan,0.9042672116960992,0.9042672116960992,GH88,GH88;PL12;2,GH88;PL12;2;null;2.A.1.7.18,GH88:+0.2912;PL12:+0.0878;2:+0.0425;null:+0.0255;2.A.1.7.18:+0.0209
821,3,host glycan,host glycan,0.9536750894501966,0.9536750894501966,GH88,GH88;PL12;2,GH88;PL12;2;HTH;AraC,GH88:+0.1849;PL12:+0.0417;2:+0.0294;HTH:+0.0216;AraC:+0.0198
824,3,host glycan,host glycan,0.5177346534939125,0.5177346534939125,PL8,PL8;HTH;AraC,PL8;HTH;AraC;1.B.14.6.1;null,PL8:+0.3581;HTH:+0.0895;AraC:+0.0781;1.B.14.6.1:+0.0583;null:+0.0310
826,3,host glycan,host glycan,0.9968674575073297,0.9968674575073297,1.B.14.6.1,1.B.14.6.1;GH2;8.A.1.6.3,1.B.14.6.1;GH2;8.A.1.6.3;PL29;null,1.B.14.6.1:+0.0319;GH2:+0.0252;8.A.1.6.3:+0.0238;PL29:+0.0203;null:+0.0187
832,3,pectin,pectin,0.7574841979266859,0.7574841979266859,GH140,GH140;HTH;AraC,GH140;HTH;AraC;null;8.A.46.1.2,GH140:+0.6862;HTH:+0.0050;AraC:-0.0106;null:-0.0154;8.A.46.1.2:-0.0865
836,3,pectin,pectin,0.8532171300561581,0.8532171300561581,GH144,GH144;1.B.14.6.1;null,GH144;1.B.14.6.1;null;GH3,GH144:+0.1774;1.B.14.6.1:+0.1044;null:+0.0426;GH3:-0.0689
845,3,pectin,pectin,0.98326578140505,0.98326578140505,GH5,GH5;GH140;5,GH5;GH140;5;2.A.2.3.6;2,GH5:+0.0855;GH140:+0.0802;5:+0.0711;2.A.2.3.6:+0.0594;2:+0.0433
850,3,pectin,pectin,0.9695542443025832,0.9695542443025832,GH105,GH105;GH28;CE8,GH105;GH28;CE8;CE12;PL10,GH105:+0.0619;GH28:+0.0603;CE8:+0.0246;CE12:+0.0220;PL10:+0.0207
853,3,pectin,pectin,0.9999999999998044,0.9999999999998044,GH92,GH92;GerE;1.B.14.6.1,GH92;GerE;1.B.14.6.1;FecR;GH28,GH92:+0.1512;GerE:+0.1251;1.B.14.6.1:+0.1046;FecR:+0.0702;GH28:+0.0346
859,3,pectin,pectin,0.9771774772481997,0.9771774772481997,GH105,GH105;CE12;GH28,GH105;CE12;GH28;PL1;LytTR,GH105:+0.0535;CE12:+0.0396;GH28:+0.0191;PL1:+0.0155;LytTR:+0.0109
860,3,pectin,pectin,0.9868442135552209,0.9868442135552209,GH105,GH105;CE12;PL1,GH105;CE12;PL1;CE8;2,GH105:+0.0644;CE12:+0.0310;PL1:+0.0229;CE8:+0.0203;2:+0.0128
875,3,pectin,galactan,1.7783042484917553e-14,0.9999999999998044,null,null;1.B.14;GH147,null;1.B.14;GH147;8.A.46;GH53,null:-0.0000;1.B.14:-0.0000;GH147:-0.0001;8.A.46:-0.0001;GH53:-0.0003
885,3,pectin,pectin,0.98326578140505,0.98326578140505,GH5,GH5;GH140;5,GH5;GH140;5;2.A.2.3.6;2,GH5:+0.0855;GH140:+0.0802;5:+0.0711;2.A.2.3.6:+0.0594;2:+0.0433
888,3,pectin,pectin,0.9461899779316619,0.9461899779316619,18,18;GH28;GH140,18;GH28;GH140;PL1;GH95,18:+0.0852;GH28:+0.0612;GH140:+0.0547;PL1:+0.0381;GH95:+0.0296
901,3,pectin,pectin,0.8958082165516125,0.8958082165516125,GH28,GH28;null;1.B.14,GH28;null;1.B.14,GH28:+0.7847;null:-0.0028;1.B.14:-0.0095
902,3,pectin,beta-glucan,0.0499152741367814,0.7940196888392963,null,null;GH3;8.A.46,null;GH3;8.A.46;1.B.14,null:+0.0314;GH3:-0.0291;8.A.46:-0.1194;1.B.14:-0.1256
905,3,pectin,pectin,0.9195376587705925,0.9195376587705925,CE20,CE20;null;1.B.14.6.2,CE20;null;1.B.14.6.2,CE20:+0.5638;null:+0.1013;1.B.14.6.2:+0.0187
910,3,pectin,pectin,0.9955875678974014,0.9955875678974014,CE1,CE1;1.B.14.6.1;null,CE1;1.B.14.6.1;null,CE1:+0.4783;1.B.14.6.1:+0.0937;null:+0.0290
913,3,pectin,host glycan,0.2946628990038876,0.3294325476396033,PL1,PL1;GH105;bac,PL1;GH105;bac;1;SBP,PL1:+0.1711;GH105:+0.1632;bac:+0.0056;1:-0.0016;SBP:-0.0108
915,3,pectin,pectin,0.9999999999998044,0.9999999999998044,PfkB,PfkB;GH105;GH28,PfkB;GH105;GH28;CE12;null,PfkB:+0.0308;GH105:+0.0286;GH28:+0.0286;CE12:+0.0183;null:+0.0170
916,3,pectin,pectin,0.999782371397807,0.999782371397807,PfkB,PfkB;GH105;GH28,PfkB;GH105;GH28;CE12;null,PfkB:+0.0298;GH105:+0.0287;GH28:+0.0279;CE12:+0.0181;null:+0.0168
920,3,pectin,pectin,0.9924734689381826,0.9924734689381826,18,18;GH95;GH140,18;GH95;GH140;GH33;CBM67,18:+0.0313;GH95:+0.0151;GH140:+0.0150;GH33:+0.0140;CBM67:+0.0106
924,3,pectin,pectin,0.9434057106976991,0.9434057106976991,PL10,PL10;CE8;1,PL10;CE8;1;PL11,PL10:+0.1967;CE8:+0.0977;1:+0.0746;PL11:-0.0280
931,3,pectin,pectin,0.8457415772857619,0.8457415772857619,CE12,CE12;PL11;GH105,CE12;PL11;GH105;AraC;bac,CE12:+0.2472;PL11:+0.1470;GH105:+0.1411;AraC:+0.0688;bac:+0.0647
938,3,xylan,xylan,0.8718774456744821,0.8718774456744821,11,11;GH43;2.A.2.3.2,11;GH43;2.A.2.3.2;CBM91,11:+0.2833;GH43:+0.1474;2.A.2.3.2:+0.1192;CBM91:+0.0627
939,3,xylan,xylan,0.46179015991948613,0.46179015991948613,8.A.46.1.1,8.A.46.1.1;1.B.14.6.1;GH20,8.A.46.1.1;1.B.14.6.1;GH20,8.A.46.1.1:+0.3992;1.B.14.6.1:+0.1828;GH20:+0.1694
946,3,xylan,xylan,0.9999398757243606,0.9999398757243606,7,7;17;GH43,7;17;GH43;2;CBM6,7:+0.0640;17:+0.0351;GH43:+0.0329;2:+0.0117;CBM6:+0.0115
948,3,xylan,xylan,0.9883159715838272,0.9883159715838272,GH43,GH43;7;17,GH43;7;17;CE1;CBM6,GH43:+0.0372;7:+0.0335;17:+0.0308;CE1:+0.0253;CBM6:+0.0160
950,3,xylan,xylan,0.990256649108033,0.990256649108033,7,7;17;GH43,7;17;GH43;2;CBM6,7:+0.0929;17:+0.0584;GH43:+0.0582;2:+0.0321;CBM6:+0.0265
951,3,xylan,xylan,0.755160666838421,0.755160666838421,GH10,GH10;CE6;GH95,GH10;CE6;GH95;GH5;CE1,GH10:+0.3740;CE6:+0.0429;GH95:+0.0418;GH5:+0.0287;CE1:-0.0012
958,3,xylan,xylan,0.9490436114723859,0.9490436114723859,12,12;10;GH97,12;10;GH97;GH67;GH10,12:+0.0265;10:+0.0249;GH97:+0.0233;GH67:+0.0225;GH10:+0.0219
963,3,xylan,xylan,0.8003937331422373,0.8003937331422373,GH128,GH128;GH43;19,GH128;GH43;19;null;GH51,GH128:+0.5177;GH43:+0.1490;19:+0.1193;null:+0.1039;GH51:+0.0028
965,3,xylan,xylan,0.8286194869886303,0.8286194869886303,8.A.46.1.1,8.A.46.1.1;GH20;CBM32,8.A.46.1.1;GH20;CBM32;1.B.14.6.1,8.A.46.1.1:+0.6880;GH20:+0.3827;CBM32:+0.3668;1.B.14.6.1:+0.2276
978,3,xylan,xylan,0.8718774456744821,0.8718774456744821,11,11;GH43;2.A.2.3.2,11;GH43;2.A.2.3.2;CBM91,11:+0.2833;GH43:+0.1474;2.A.2.3.2:+0.1192;CBM91:+0.0627
986,3,xylan,xylan,0.7355818348658523,0.7355818348658523,GH128,GH128;GH43;19,GH128;GH43;19;GH51;null,GH128:+0.4609;GH43:+0.1228;19:+0.1200;GH51:+0.0666;null:+0.0578
987,3,xylan,xylan,0.8386828323144702,0.8386828323144702,GH10,GH10;2.A.2;1,GH10;2.A.2;1;12;1.B.14,GH10:+0.1447;2.A.2:+0.0880;1:+0.0505;12:+0.0434;1.B.14:-0.0029
994,3,xylan,xylan,0.996678226552865,0.996678226552865,7,7;GH43;17,7;GH43;17;CBM6;2,7:+0.0711;GH43:+0.0549;17:+0.0386;CBM6:+0.0187;2:+0.0178
